timestamp,dBw
2025-11-14 09:46:31.152565,54.5
2025-11-14 09:46:31.153565,47.85
2025-11-14 09:46:31.154565,41.2
2025-11-14 09:46:31.155565,34.550000000000004
2025-11-14 09:46:31.156565,27.900000000000006
2025-11-14 09:46:31.157565,21.250000000000007
2025-11-14 09:46:31.158565,27.900000000000006
2025-11-14 09:46:31.159565,34.550000000000004
2025-11-14 09:46:31.160565,31.273021866666646
2025-11-14 09:46:31.161565,37.923021866666645
2025-11-14 09:46:31.162565,44.57302186666664
2025-11-14 09:46:31.163565,51.22302186666664
2025-11-14 09:46:31.164565,57.87302186666664
2025-11-14 09:46:31.165565,64.52302186666664
2025-11-14 09:46:31.166565,71.17302186666664
2025-11-14 09:46:31.167565,77.82302186666665
2025-11-14 09:46:31.168565,71.17302186666664
2025-11-14 09:46:31.169565,64.52302186666664
2025-11-14 09:46:31.170565,59.41085653333336
2025-11-14 09:46:31.171565,52.76085653333336
2025-11-14 09:46:31.172565,54.5
2025-11-14 09:46:31.173565,61.15
2025-11-14 09:46:31.174565,67.8
2025-11-14 09:46:31.175565,74.45
2025-11-14 09:46:31.176565,67.8
2025-11-14 09:46:31.177565,74.45
2025-11-14 09:46:31.178565,81.10000000000001
2025-11-14 09:46:31.179565,87.75000000000001
2025-11-14 09:46:31.180565,94.40000000000002
2025-11-14 09:46:31.181565,101.05000000000003
2025-11-14 09:46:31.182565,94.40000000000002
2025-11-14 09:46:31.183565,87.75000000000001
2025-11-14 09:46:31.184565,81.10000000000001
2025-11-14 09:46:31.185565,74.45
2025-11-14 09:46:31.186565,67.8
2025-11-14 09:46:31.187565,61.15
2025-11-14 09:46:31.188565,54.5
2025-11-14 09:46:31.189565,47.85
2025-11-14 09:46:31.190565,41.2
2025-11-14 09:46:31.191565,36.867675733333094
2025-11-14 09:46:31.192565,43.51767573333309
2025-11-14 09:46:31.193565,50.16767573333309
2025-11-14 09:46:31.194565,56.81767573333309
2025-11-14 09:46:31.195565,63.46767573333309
2025-11-14 09:46:31.196565,70.11767573333309
2025-11-14 09:46:31.197565,76.76767573333309
2025-11-14 09:46:31.198565,83.4176757333331
2025-11-14 09:46:31.199565,76.76767573333309
2025-11-14 09:46:31.200565,70.11767573333309
2025-11-14 09:46:31.201565,63.46767573333309
2025-11-14 09:46:31.202565,56.81767573333309
2025-11-14 09:46:31.203565,63.46767573333309
2025-11-14 09:46:31.204565,70.11767573333309
2025-11-14 09:46:31.205565,71.31134186666671
2025-11-14 09:46:31.206565,77.96134186666671
2025-11-14 09:46:31.207565,81.1
2025-11-14 09:46:31.208565,74.44999999999999
2025-11-14 09:46:31.209565,81.1
2025-11-14 09:46:31.210565,87.75
2025-11-14 09:46:31.211565,83.34518186666632
2025-11-14 09:46:31.212565,76.69518186666632
2025-11-14 09:46:31.213565,70.04518186666631
2025-11-14 09:46:31.214565,63.39518186666631
2025-11-14 09:46:31.215565,56.745181866666314
2025-11-14 09:46:31.216565,50.095181866666316
2025-11-14 09:46:31.217565,43.44518186666632
2025-11-14 09:46:31.218565,36.79518186666632
2025-11-14 09:46:31.219565,30.14518186666632
2025-11-14 09:46:31.220565,23.49518186666632
2025-11-14 09:46:31.221565,24.719349333333227
2025-11-14 09:46:31.222565,31.369349333333226
2025-11-14 09:46:31.223565,38.019349333333224
2025-11-14 09:46:31.224565,44.66934933333322
2025-11-14 09:46:31.225565,51.31934933333322
2025-11-14 09:46:31.226565,57.96934933333322
2025-11-14 09:46:31.227565,64.61934933333322
2025-11-14 09:46:31.228565,57.96934933333322
2025-11-14 09:46:31.229565,51.31934933333322
2025-11-14 09:46:31.230565,44.66934933333322
2025-11-14 09:46:31.231565,51.31934933333322
2025-11-14 09:46:31.232565,54.5
2025-11-14 09:46:31.233565,55.62755626666659
2025-11-14 09:46:31.234565,62.277556266666586
2025-11-14 09:46:31.235565,68.92755626666658
2025-11-14 09:46:31.236565,75.57755626666659
2025-11-14 09:46:31.237565,82.2275562666666
2025-11-14 09:46:31.238565,88.8775562666666
2025-11-14 09:46:31.239565,82.2275562666666
2025-11-14 09:46:31.240565,87.06520959999995
2025-11-14 09:46:31.241565,85.8814741333334
2025-11-14 09:46:31.242565,79.23147413333339
2025-11-14 09:46:31.243565,72.58147413333339
2025-11-14 09:46:31.244565,65.93147413333338
2025-11-14 09:46:31.245565,59.28147413333338
2025-11-14 09:46:31.246565,52.631474133333384
2025-11-14 09:46:31.247565,45.981474133333386
2025-11-14 09:46:31.248565,39.33147413333339
2025-11-14 09:46:31.249565,32.68147413333339
2025-11-14 09:46:31.250565,26.03147413333339
2025-11-14 09:46:31.251565,21.186301866666817
2025-11-14 09:46:31.252565,27.836301866666815
2025-11-14 09:46:31.253565,34.486301866666814
2025-11-14 09:46:31.254565,41.13630186666681
2025-11-14 09:46:31.255565,47.78630186666681
2025-11-14 09:46:31.256565,54.43630186666681
2025-11-14 09:46:31.257565,61.08630186666681
2025-11-14 09:46:31.258565,67.7363018666668
2025-11-14 09:46:31.259565,74.38630186666681
2025-11-14 09:46:31.260565,81.03630186666682
2025-11-14 09:46:31.261565,87.68630186666682
2025-11-14 09:46:31.262565,81.03630186666682
2025-11-14 09:46:31.263565,74.38630186666681
2025-11-14 09:46:31.264565,67.7363018666668
2025-11-14 09:46:31.265565,61.08630186666681
2025-11-14 09:46:31.266565,60.20644480000017
2025-11-14 09:46:31.267565,66.85644480000018
2025-11-14 09:46:31.268565,73.50644480000018
2025-11-14 09:46:31.269565,80.15644480000019
2025-11-14 09:46:31.270565,73.50644480000018
2025-11-14 09:46:31.271565,66.85644480000018
2025-11-14 09:46:31.272565,60.20644480000018
2025-11-14 09:46:31.273565,62.34607786666662
2025-11-14 09:46:31.274565,55.69607786666662
2025-11-14 09:46:31.275565,49.04607786666662
2025-11-14 09:46:31.276565,42.39607786666662
2025-11-14 09:46:31.277565,35.746077866666624
2025-11-14 09:46:31.278565,29.096077866666626
2025-11-14 09:46:31.279565,22.446077866666627
2025-11-14 09:46:31.280565,15.796077866666627
2025-11-14 09:46:31.281565,22.446077866666627
2025-11-14 09:46:31.282565,29.096077866666626
2025-11-14 09:46:31.283565,35.746077866666624
2025-11-14 09:46:31.284565,42.39607786666662
2025-11-14 09:46:31.285565,43.248554666666735
2025-11-14 09:46:31.286565,49.89855466666673
2025-11-14 09:46:31.287565,56.54855466666673
2025-11-14 09:46:31.288565,63.19855466666673
2025-11-14 09:46:31.289565,69.84855466666673
2025-11-14 09:46:31.290565,63.19855466666673
2025-11-14 09:46:31.291565,56.54855466666673
2025-11-14 09:46:31.292565,54.5
2025-11-14 09:46:31.293565,61.15
2025-11-14 09:46:31.294565,67.8
2025-11-14 09:46:31.295565,74.45
2025-11-14 09:46:31.296565,81.10000000000001
2025-11-14 09:46:31.297565,87.75000000000001
2025-11-14 09:46:31.298565,94.40000000000002
2025-11-14 09:46:31.299565,101.05000000000003
2025-11-14 09:46:31.300565,107.70000000000003
2025-11-14 09:46:31.301565,101.05000000000003
2025-11-14 09:46:31.302565,94.40000000000002
2025-11-14 09:46:31.303565,87.75000000000001
2025-11-14 09:46:31.304565,81.10000000000001
2025-11-14 09:46:31.305565,74.45
2025-11-14 09:46:31.306565,67.8
2025-11-14 09:46:31.307565,61.15
2025-11-14 09:46:31.308565,54.5
2025-11-14 09:46:31.309565,61.15
2025-11-14 09:46:31.310565,67.8
2025-11-14 09:46:31.311565,74.45
2025-11-14 09:46:31.312565,67.8
2025-11-14 09:46:31.313565,61.15
2025-11-14 09:46:31.314565,54.5
2025-11-14 09:46:31.315565,47.85
2025-11-14 09:46:31.316565,54.5
2025-11-14 09:46:31.317565,61.15
2025-11-14 09:46:31.318565,67.8
2025-11-14 09:46:31.319565,61.15
2025-11-14 09:46:31.320565,59.4528490666667
2025-11-14 09:46:31.321565,52.8028490666667
2025-11-14 09:46:31.322565,54.5
2025-11-14 09:46:31.323565,47.85
2025-11-14 09:46:31.324565,41.2
2025-11-14 09:46:31.325565,34.550000000000004
2025-11-14 09:46:31.326565,27.900000000000006
2025-11-14 09:46:31.327565,21.250000000000007
2025-11-14 09:46:31.328565,27.900000000000006
2025-11-14 09:46:31.329565,34.550000000000004
2025-11-14 09:46:31.330565,41.2
2025-11-14 09:46:31.331565,47.85
2025-11-14 09:46:31.332565,54.5
2025-11-14 09:46:31.333565,47.85
2025-11-14 09:46:31.334565,54.5
2025-11-14 09:46:31.335565,61.15
2025-11-14 09:46:31.336565,67.8
2025-11-14 09:46:31.337565,74.45
2025-11-14 09:46:31.338565,75.0116501333332
2025-11-14 09:46:31.339565,73.62603840000013
2025-11-14 09:46:31.340565,66.97603840000012
2025-11-14 09:46:31.341565,73.62603840000013
2025-11-14 09:46:31.342565,66.97603840000012
2025-11-14 09:46:31.343565,60.32603840000012
2025-11-14 09:46:31.344565,53.676038400000124
2025-11-14 09:46:31.345565,47.026038400000125
2025-11-14 09:46:31.346565,40.37603840000013
2025-11-14 09:46:31.347565,33.72603840000013
2025-11-14 09:46:31.348565,27.07603840000013
2025-11-14 09:46:31.349565,20.42603840000013
2025-11-14 09:46:31.350565,26.24640213333371
2025-11-14 09:46:31.351565,32.89640213333371
2025-11-14 09:46:31.352565,39.54640213333371
2025-11-14 09:46:31.353565,46.196402133333706
2025-11-14 09:46:31.354565,52.846402133333704
2025-11-14 09:46:31.355565,59.4964021333337
2025-11-14 09:46:31.356565,66.14640213333371
2025-11-14 09:46:31.357565,72.79640213333371
2025-11-14 09:46:31.358565,79.44640213333372
2025-11-14 09:46:31.359565,86.09640213333373
2025-11-14 09:46:31.360565,92.74640213333373
